//X Y Z R G B Nx Ny Nz
-11.24808216 5.94875526 492.82925415 153 153 153 0.000000 0.000000 0.000000
-11.22696400 5.94842291 492.87597656 153 153 153 0.000000 0.000000 0.000000
-11.24931622 5.94270468 492.85748291 153 153 153 0.000000 0.000000 0.000000
-11.24798393 5.94293594 492.83132935 153 153 153 0.000000 0.000000 0.000000
-11.22841454 5.94847250 492.90628052 153 153 153 0.000000 0.000000 0.000000
-11.24179745 5.93780565 492.85864258 153 153 153 0.000000 0.000000 0.000000
-11.22509384 5.94837952 492.91976929 153 153 153 0.000000 0.000000 0.000000
-11.23736858 5.94119024 492.89120483 153 153 153 0.000000 0.000000 0.000000
-11.23506260 5.94608212 492.89859009 153 153 153 0.000000 0.000000 0.000000
-11.24915791 5.94259405 492.82083130 153 153 153 0.000000 0.000000 0.000000
-11.24271393 5.94386816 492.88015747 153 153 153 0.000000 0.000000 0.000000
-11.22829342 5.94968081 492.91946411 153 153 153 0.000000 0.000000 0.000000
-11.23133564 5.94170427 492.88973999 153 153 153 0.000000 0.000000 0.000000
-11.21938324 5.95055723 492.92178345 153 153 153 0.000000 0.000000 0.000000
-11.22842884 5.95223999 492.90734863 153 153 153 0.000000 0.000000 0.000000
-11.22661495 5.94620562 492.91625977 153 153 153 0.000000 0.000000 0.000000
-11.24246120 5.94861126 492.87100220 153 153 153 0.000000 0.000000 0.000000
-11.25462914 5.94131422 492.83239746 153 153 153 0.000000 0.000000 0.000000
-11.24092197 5.93948603 492.87838745 153 153 153 0.000000 0.000000 0.000000
-11.22033882 5.95001268 492.91921997 153 153 153 0.000000 0.000000 0.000000
-11.22240353 5.94910669 492.92166138 153 153 153 0.000000 0.000000 0.000000
-11.24425888 5.94954634 492.86602783 153 153 153 0.000000 0.000000 0.000000
-11.24325085 5.95087767 492.88021851 153 153 153 0.000000 0.000000 0.000000
-11.24077606 5.93821573 492.87792969 153 153 153 0.000000 0.000000 0.000000
-11.23792744 5.95005989 492.87979126 153 153 153 0.000000 0.000000 0.000000
-11.23599243 5.94585228 492.89767456 153 153 153 0.000000 0.000000 0.000000
-11.25134468 5.94444656 492.85397339 153 153 153 0.000000 0.000000 0.000000
-11.22963524 5.95100021 492.92410278 153 153 153 0.000000 0.000000 0.000000
-11.24805164 5.94791698 492.84432983 153 153 153 0.000000 0.000000 0.000000
-11.24183559 5.94794703 492.86288452 153 153 153 0.000000 0.000000 0.000000
-11.24432468 5.93815756 492.85665894 153 153 153 0.000000 0.000000 0.000000
-11.22801113 5.94466543 492.90399170 153 153 153 0.000000 0.000000 0.000000
-11.24866867 5.93924141 492.84075928 153 153 153 0.000000 0.000000 0.000000
-11.22810364 5.94792557 492.90457153 153 153 153 0.000000 0.000000 0.000000
-11.22960472 5.94453716 492.88208008 153 153 153 0.000000 0.000000 0.000000
-11.22959518 5.94599342 492.89791870 153 153 153 0.000000 0.000000 0.000000
-11.25055599 5.94191790 492.80667114 153 153 153 0.000000 0.000000 0.000000
-11.22949505 5.94346428 492.90148926 153 153 153 0.000000 0.000000 0.000000
-11.25133419 5.94084311 492.82852173 153 153 153 0.000000 0.000000 0.000000
-11.23133850 5.95243549 492.90762329 153 153 153 0.000000 0.000000 0.000000
-11.22338772 5.94831181 492.92684937 153 153 153 0.000000 0.000000 0.000000
-11.24509907 5.94179058 492.87847900 153 153 153 0.000000 0.000000 0.000000
-11.22534943 5.94749880 492.87637329 153 153 153 0.000000 0.000000 0.000000
-11.24072075 5.94832850 492.89062500 153 153 153 0.000000 0.000000 0.000000
-11.24999523 5.94795418 492.83117676 153 153 153 0.000000 0.000000 0.000000
-11.23676395 5.94966507 492.90310669 153 153 153 0.000000 0.000000 0.000000
-11.22920895 5.94378281 492.90350342 153 153 153 0.000000 0.000000 0.000000
-11.24723911 5.93566751 492.84802246 153 153 153 0.000000 0.000000 0.000000
-11.23408794 5.94495344 492.88687134 153 153 153 0.000000 0.000000 0.000000
-11.25404835 5.93651581 492.82513428 153 153 153 0.000000 0.000000 0.000000
-11.23992634 5.94369173 492.88153076 153 153 153 0.000000 0.000000 0.000000
-11.22281456 5.94927979 492.91186523 153 153 153 0.000000 0.000000 0.000000
-11.24197674 5.94430065 492.87997437 153 153 153 0.000000 0.000000 0.000000
-11.25183392 5.94484234 492.84759521 153 153 153 0.000000 0.000000 0.000000
-11.24828720 5.94412851 492.87097168 153 153 153 0.000000 0.000000 0.000000
-11.22127438 5.95102167 492.92376709 153 153 153 0.000000 0.000000 0.000000
-11.23335838 5.95062208 492.90667725 153 153 153 0.000000 0.000000 0.000000
-11.24159050 5.94670630 492.85879517 153 153 153 0.000000 0.000000 0.000000
-11.24061584 5.94731998 492.86984253 153 153 153 0.000000 0.000000 0.000000
-11.24036980 5.94426918 492.88000488 153 153 153 0.000000 0.000000 0.000000
-11.23674774 5.94398212 492.89428711 153 153 153 0.000000 0.000000 0.000000
-11.24476910 5.94165468 492.87857056 153 153 153 0.000000 0.000000 0.000000
-11.25153828 5.94470787 492.85614014 153 153 153 0.000000 0.000000 0.000000
-11.24132729 5.94187403 492.88992310 153 153 153 0.000000 0.000000 0.000000
-11.24524307 5.94672155 492.85220337 153 153 153 0.000000 0.000000 0.000000
-11.25382137 5.93878746 492.82431030 153 153 153 0.000000 0.000000 0.000000
-11.24129391 5.93968105 492.84643555 153 153 153 0.000000 0.000000 0.000000
-11.22736740 5.95049429 492.90200806 153 153 153 0.000000 0.000000 0.000000
-11.22724056 5.94515324 492.90792847 153 153 153 0.000000 0.000000 0.000000
-11.22302246 5.94832993 492.91903687 153 153 153 0.000000 0.000000 0.000000
-11.24337959 5.93963146 492.84494019 153 153 153 0.000000 0.000000 0.000000
-11.23157978 5.94983673 492.91320801 153 153 153 0.000000 0.000000 0.000000
-11.24816132 5.94247198 492.80984497 153 153 153 0.000000 0.000000 0.000000
-11.23478985 5.94841814 492.88208008 153 153 153 0.000000 0.000000 0.000000
-11.23667145 5.94899893 492.89550781 153 153 153 0.000000 0.000000 0.000000
-11.22975540 5.94860077 492.87759399 153 153 153 0.000000 0.000000 0.000000
-11.23718548 5.94678688 492.88775635 153 153 153 0.000000 0.000000 0.000000
-11.22688198 5.95181561 492.91079712 153 153 153 0.000000 0.000000 0.000000
-11.22121334 5.94503593 492.91815186 153 153 153 0.000000 0.000000 0.000000
-11.25586605 5.94664383 492.82641602 153 153 153 0.000000 0.000000 0.000000
-11.23925591 5.94906044 492.89889526 153 153 153 0.000000 0.000000 0.000000
-11.24787903 5.94709349 492.87231445 153 153 153 0.000000 0.000000 0.000000
-11.25123310 5.94306660 492.84606934 153 153 153 0.000000 0.000000 0.000000
-11.24186802 5.94339132 492.88903809 153 153 153 0.000000 0.000000 0.000000
-11.24667263 5.94712162 492.82839966 153 153 153 0.000000 0.000000 0.000000
-11.22806454 5.94176626 492.91488647 153 153 153 0.000000 0.000000 0.000000
-11.24277782 5.93909502 492.85058594 153 153 153 0.000000 0.000000 0.000000
-11.22719002 5.94805098 492.90936279 153 153 153 0.000000 0.000000 0.000000
-11.24477863 5.94490480 492.87655640 153 153 153 0.000000 0.000000 0.000000
-11.23081398 5.95022726 492.90277100 153 153 153 0.000000 0.000000 0.000000
-11.24504089 5.93877029 492.82357788 153 153 153 0.000000 0.000000 0.000000
-11.23743153 5.94557476 492.89620972 153 153 153 0.000000 0.000000 0.000000
-11.24953079 5.94622087 492.86663818 153 153 153 0.000000 0.000000 0.000000
-11.22087860 5.95054579 492.92132568 153 153 153 0.000000 0.000000 0.000000
-11.22300148 5.94986439 492.91217041 153 153 153 0.000000 0.000000 0.000000
-11.22225952 5.94965124 492.91311646 153 153 153 0.000000 0.000000 0.000000
-11.24611664 5.94681978 492.88012695 153 153 153 0.000000 0.000000 0.000000
-11.24147320 5.94623518 492.87728882 153 153 153 0.000000 0.000000 0.000000
-11.23306370 5.94830132 492.90341187 153 153 153 0.000000 0.000000 0.000000
-11.22738552 5.94416904 492.91656494 153 153 153 0.000000 0.000000 0.000000
-11.22958946 5.94761086 492.91729736 153 153 153 0.000000 0.000000 0.000000
-11.24296474 5.95131493 492.85787964 153 153 153 0.000000 0.000000 0.000000
-11.23934174 5.94649887 492.86978149 153 153 153 0.000000 0.000000 0.000000
-11.23556995 5.94131994 492.87802124 153 153 153 0.000000 0.000000 0.000000
-11.24042511 5.94530678 492.89749146 153 153 153 0.000000 0.000000 0.000000
-11.24442101 5.94885635 492.88293457 153 153 153 0.000000 0.000000 0.000000
-11.23859978 5.94397020 492.88946533 153 153 153 0.000000 0.000000 0.000000
-11.24955177 5.94627905 492.84771729 153 153 153 0.000000 0.000000 0.000000
-11.22295761 5.95202923 492.91104126 153 153 153 0.000000 0.000000 0.000000
-11.24529648 5.94903898 492.85379028 153 153 153 0.000000 0.000000 0.000000
-11.25145435 5.94025421 492.83441162 153 153 153 0.000000 0.000000 0.000000
-11.24160671 5.94686794 492.86514282 153 153 153 0.000000 0.000000 0.000000
-11.25258732 5.93987179 492.80932617 153 153 153 0.000000 0.000000 0.000000
-11.22268200 5.94870663 492.90869141 153 153 153 0.000000 0.000000 0.000000
-11.22772598 5.94456720 492.91549683 153 153 153 0.000000 0.000000 0.000000
-11.24962330 5.93800116 492.83593750 153 153 153 0.000000 0.000000 0.000000
-11.23594666 5.94657993 492.89810181 153 153 153 0.000000 0.000000 0.000000
-11.22984886 5.94482374 492.88461304 153 153 153 0.000000 0.000000 0.000000
-11.25072002 5.94138813 492.83489990 153 153 153 0.000000 0.000000 0.000000
-11.23204613 5.94426394 492.90191650 153 153 153 0.000000 0.000000 0.000000
-11.24012280 5.94591427 492.88540649 153 153 153 0.000000 0.000000 0.000000
-11.21981525 5.95093870 492.91680908 153 153 153 0.000000 0.000000 0.000000
-11.22183514 5.94928217 492.92568970 153 153 153 0.000000 0.000000 0.000000
-11.25427914 5.94277811 492.83978271 153 153 153 0.000000 0.000000 0.000000
-11.25057888 5.94576406 492.86514282 153 153 153 0.000000 0.000000 0.000000
-11.24885941 5.94820309 492.82650757 153 153 153 0.000000 0.000000 0.000000
-11.22670460 5.94749212 492.90582275 153 153 153 0.000000 0.000000 0.000000
-11.23928261 5.94097185 492.88885498 153 153 153 0.000000 0.000000 0.000000
-11.24611473 5.94470310 492.90270996 153 153 153 0.000000 0.000000 0.000000
-11.24754906 5.94113159 492.82705688 153 153 153 0.000000 0.000000 0.000000
-11.22208118 5.94776106 492.92694092 153 153 153 0.000000 0.000000 0.000000
-11.24235725 5.93822813 492.86453247 153 153 153 0.000000 0.000000 0.000000
-11.22670937 5.94561052 492.89953613 153 153 153 0.000000 0.000000 0.000000
-11.24273109 5.94312906 492.87576294 153 153 153 0.000000 0.000000 0.000000
-11.24189949 5.94429731 492.87881470 153 153 153 0.000000 0.000000 0.000000
-11.22830677 5.95093060 492.89843750 153 153 153 0.000000 0.000000 0.000000
-11.22529602 5.94801950 492.92745972 153 153 153 0.000000 0.000000 0.000000
-11.24903965 5.94910097 492.86669922 153 153 153 0.000000 0.000000 0.000000
-11.24390984 5.95102978 492.86880493 153 153 153 0.000000 0.000000 0.000000
-11.24149418 5.94316244 492.88220215 153 153 153 0.000000 0.000000 0.000000
-11.24001980 5.94336271 492.89205933 153 153 153 0.000000 0.000000 0.000000
-11.24048901 5.94171333 492.89038086 153 153 153 0.000000 0.000000 0.000000
-11.24111366 5.94571590 492.89236450 153 153 153 0.000000 0.000000 0.000000
-11.25174046 5.94315481 492.85064697 153 153 153 0.000000 0.000000 0.000000
-11.22882462 5.95141363 492.90399170 153 153 153 0.000000 0.000000 0.000000
-11.24595165 5.94597006 492.83966064 153 153 153 0.000000 0.000000 0.000000
-11.25472164 5.94100809 492.81668091 153 153 153 0.000000 0.000000 0.000000
-11.24602699 5.94618464 492.85397339 153 153 153 0.000000 0.000000 0.000000
-11.24177647 5.93740797 492.85787964 153 153 153 0.000000 0.000000 0.000000
-11.22371197 5.94672298 492.90264893 153 153 153 0.000000 0.000000 0.000000
-11.22815418 5.94895697 492.91284180 153 153 153 0.000000 0.000000 0.000000
-11.24890804 5.93996382 492.84173584 153 153 153 0.000000 0.000000 0.000000
-11.22949600 5.94280767 492.89001465 153 153 153 0.000000 0.000000 0.000000
-11.22910309 5.94408131 492.90093994 153 153 153 0.000000 0.000000 0.000000
-11.25084972 5.94284916 492.80389404 153 153 153 0.000000 0.000000 0.000000
-11.23594952 5.94519567 492.88421631 153 153 153 0.000000 0.000000 0.000000
-11.22427368 5.95013571 492.90896606 153 153 153 0.000000 0.000000 0.000000
-11.25202751 5.94759560 492.83624268 153 153 153 0.000000 0.000000 0.000000
-11.23540306 5.95079994 492.89147949 153 153 153 0.000000 0.000000 0.000000
-11.23584175 5.94344044 492.88586426 153 153 153 0.000000 0.000000 0.000000
-11.24713421 5.94459629 492.89221191 153 153 153 0.000000 0.000000 0.000000
-11.22629929 5.95017672 492.90151978 153 153 153 0.000000 0.000000 0.000000
-11.22292423 5.94829893 492.90747070 153 153 153 0.000000 0.000000 0.000000
-11.25355148 5.94764185 492.83367920 153 153 153 0.000000 0.000000 0.000000
-11.23908234 5.93849468 492.88735962 153 153 153 0.000000 0.000000 0.000000
-11.23620987 5.94304037 492.89852905 153 153 153 0.000000 0.000000 0.000000
-11.24560928 5.94659758 492.87512207 153 153 153 0.000000 0.000000 0.000000
-11.24664307 5.93823910 492.86056519 153 153 153 0.000000 0.000000 0.000000
-11.24047089 5.94399166 492.88894653 153 153 153 0.000000 0.000000 0.000000
-11.24641037 5.94681406 492.83087158 153 153 153 0.000000 0.000000 0.000000
-11.22636509 5.94765568 492.90869141 153 153 153 0.000000 0.000000 0.000000
-11.24356937 5.94337749 492.88183594 153 153 153 0.000000 0.000000 0.000000
-11.24423122 5.94934797 492.88156128 153 153 153 0.000000 0.000000 0.000000
-11.22969818 5.94550562 492.91076660 153 153 153 0.000000 0.000000 0.000000
-11.24402237 5.93730593 492.82891846 153 153 153 0.000000 0.000000 0.000000
-11.24141502 5.94401646 492.86993408 153 153 153 0.000000 0.000000 0.000000
-11.24025822 5.94335556 492.88912964 153 153 153 0.000000 0.000000 0.000000
-11.22081947 5.95066929 492.91857910 153 153 153 0.000000 0.000000 0.000000
-11.23482037 5.95218515 492.89202881 153 153 153 0.000000 0.000000 0.000000
-11.24397659 5.94399261 492.85812378 153 153 153 0.000000 0.000000 0.000000
-11.22222519 5.94821119 492.90771484 153 153 153 0.000000 0.000000 0.000000
-11.22022629 5.94909811 492.91131592 153 153 153 0.000000 0.000000 0.000000
-11.22686291 5.94749069 492.90954590 153 153 153 0.000000 0.000000 0.000000
-11.24044609 5.94175529 492.87609863 153 153 153 0.000000 0.000000 0.000000
-11.22731781 5.94695950 492.91497803 153 153 153 0.000000 0.000000 0.000000
-11.23139477 5.95161819 492.91284180 153 153 153 0.000000 0.000000 0.000000
-11.24169922 5.94419622 492.86029053 153 153 153 0.000000 0.000000 0.000000
-11.24231434 5.94780922 492.86743164 153 153 153 0.000000 0.000000 0.000000
-11.23821545 5.94968843 492.89147949 153 153 153 0.000000 0.000000 0.000000
-11.24168396 5.94699907 492.89767456 153 153 153 0.000000 0.000000 0.000000
-11.22481537 5.94702053 492.91149902 153 153 153 0.000000 0.000000 0.000000
-11.23073769 5.95054483 492.90109253 153 153 153 0.000000 0.000000 0.000000
-11.24275398 5.94113159 492.83148193 153 153 153 0.000000 0.000000 0.000000
-11.23290253 5.94119549 492.90908813 153 153 153 0.000000 0.000000 0.000000
-11.23834038 5.94045353 492.88604736 153 153 153 0.000000 0.000000 0.000000
-11.23838329 5.94770145 492.88851929 153 153 153 0.000000 0.000000 0.000000
-11.23472404 5.94464207 492.88534546 153 153 153 0.000000 0.000000 0.000000
-11.23303509 5.94542122 492.90093994 153 153 153 0.000000 0.000000 0.000000
-11.24205208 5.94141722 492.88571167 153 153 153 0.000000 0.000000 0.000000
-11.22278214 5.94941187 492.92242432 153 153 153 0.000000 0.000000 0.000000
-11.25143719 5.94388390 492.82968140 153 153 153 0.000000 0.000000 0.000000
-11.24470043 5.94912052 492.87832642 153 153 153 0.000000 0.000000 0.000000
-11.24423218 5.94199753 492.86685181 153 153 153 0.000000 0.000000 0.000000
-11.24145603 5.94134283 492.83847046 153 153 153 0.000000 0.000000 0.000000
-11.22799778 5.94264174 492.89306641 153 153 153 0.000000 0.000000 0.000000
-11.24473572 5.94337320 492.88348389 153 153 153 0.000000 0.000000 0.000000
-11.23479271 5.94530010 492.89041138 153 153 153 0.000000 0.000000 0.000000
-11.25281811 5.94267225 492.82971191 153 153 153 0.000000 0.000000 0.000000
-11.22521400 5.94615746 492.92034912 153 153 153 0.000000 0.000000 0.000000
-11.22584438 5.94435692 492.90945435 153 153 153 0.000000 0.000000 0.000000
-11.22605991 5.94749928 492.91430664 153 153 153 0.000000 0.000000 0.000000
-11.24512577 5.94019079 492.86947632 153 153 153 0.000000 0.000000 0.000000
-11.24541092 5.94382238 492.87103271 153 153 153 0.000000 0.000000 0.000000
-11.22413349 5.94827700 492.90640259 153 153 153 0.000000 0.000000 0.000000
-11.22018528 5.94755650 492.91818237 153 153 153 0.000000 0.000000 0.000000
-11.24088097 5.94544172 492.86633301 153 153 153 0.000000 0.000000 0.000000
-11.25062180 5.94485617 492.87658691 153 153 153 0.000000 0.000000 0.000000
-11.23814487 5.94258976 492.88400269 153 153 153 0.000000 0.000000 0.000000
-11.24264717 5.94004917 492.90347290 153 153 153 0.000000 0.000000 0.000000
-11.24067974 5.94053221 492.88790894 153 153 153 0.000000 0.000000 0.000000
-11.22479153 5.94708300 492.91076660 153 153 153 0.000000 0.000000 0.000000
-11.24180222 5.94264698 492.86965942 153 153 153 0.000000 0.000000 0.000000
-11.25213432 5.94664717 492.84902954 153 153 153 0.000000 0.000000 0.000000
-11.25194454 5.93789721 492.82678223 153 153 153 0.000000 0.000000 0.000000
-11.24906445 5.93774271 492.81970215 153 153 153 0.000000 0.000000 0.000000
-11.22754765 5.94771767 492.90704346 153 153 153 0.000000 0.000000 0.000000
-11.22733498 5.94444036 492.91406250 153 153 153 0.000000 0.000000 0.000000
-11.24506283 5.93612146 492.84072876 153 153 153 0.000000 0.000000 0.000000
-11.23480606 5.94613075 492.88815308 153 153 153 0.000000 0.000000 0.000000
-11.23209381 5.94960070 492.90261841 153 153 153 0.000000 0.000000 0.000000
-11.23624897 5.94566584 492.89370728 153 153 153 0.000000 0.000000 0.000000
-11.23435402 5.95036507 492.89010620 153 153 153 0.000000 0.000000 0.000000
-11.24826050 5.94431257 492.82574463 153 153 153 0.000000 0.000000 0.000000
-11.23622894 5.94154119 492.88848877 153 153 153 0.000000 0.000000 0.000000
-11.24669743 5.94103241 492.89154053 153 153 153 0.000000 0.000000 0.000000
-11.22855759 5.95141125 492.90142822 153 153 153 0.000000 0.000000 0.000000
-11.21845913 5.94692802 492.92080688 153 153 153 0.000000 0.000000 0.000000
-11.24855137 5.93772602 492.83569336 153 153 153 0.000000 0.000000 0.000000
-11.24049950 5.94731760 492.89599609 153 153 153 0.000000 0.000000 0.000000
-11.25024414 5.94260025 492.87872314 153 153 153 0.000000 0.000000 0.000000
-11.24054623 5.94361401 492.88891602 153 153 153 0.000000 0.000000 0.000000
-11.23149776 5.95135260 492.88925171 153 153 153 0.000000 0.000000 0.000000
-11.24779892 5.93573713 492.84347534 153 153 153 0.000000 0.000000 0.000000
-11.22845078 5.95444632 492.92019653 153 153 153 0.000000 0.000000 0.000000
-11.24142551 5.94466639 492.88107300 153 153 153 0.000000 0.000000 0.000000
-11.23319435 5.94796658 492.90524292 153 153 153 0.000000 0.000000 0.000000
-11.25364685 5.93841267 492.83523560 153 153 153 0.000000 0.000000 0.000000
-11.24379826 5.94343758 492.88092041 153 153 153 0.000000 0.000000 0.000000
-11.24174213 5.94746208 492.89154053 153 153 153 0.000000 0.000000 0.000000
-11.23291016 5.95268726 492.93090820 153 153 153 0.000000 0.000000 0.000000
-11.22894001 5.94753218 492.89465332 153 153 153 0.000000 0.000000 0.000000
-11.24569511 5.94296265 492.86883545 153 153 153 0.000000 0.000000 0.000000
-11.22084427 5.94807911 492.91415405 153 153 153 0.000000 0.000000 0.000000
-11.24474430 5.94169188 492.87777710 153 153 153 0.000000 0.000000 0.000000
-11.23250198 5.95087576 492.89807129 153 153 153 0.000000 0.000000 0.000000
-11.22601986 5.94851208 492.91860962 153 153 153 0.000000 0.000000 0.000000
-11.23923969 5.94459009 492.87384033 153 153 153 0.000000 0.000000 0.000000
-11.23258686 5.94356728 492.87362671 153 153 153 0.000000 0.000000 0.000000
-11.24219131 5.95138693 492.88375854 153 153 153 0.000000 0.000000 0.000000
-11.23822880 5.94875050 492.88497925 153 153 153 0.000000 0.000000 0.000000
-11.24036503 5.94058943 492.88824463 153 153 153 0.000000 0.000000 0.000000
-11.25049591 5.94610786 492.84664917 153 153 153 0.000000 0.000000 0.000000
-11.22814751 5.94541645 492.91540527 153 153 153 0.000000 0.000000 0.000000
-11.25083542 5.94407368 492.85006714 153 153 153 0.000000 0.000000 0.000000
-11.24967766 5.93645811 492.83264160 153 153 153 0.000000 0.000000 0.000000
-11.25141335 5.94474459 492.86251831 153 153 153 0.000000 0.000000 0.000000
-11.24377441 5.93665648 492.85321045 153 153 153 0.000000 0.000000 0.000000
-11.25195122 5.93429852 492.85827637 153 153 153 0.000000 0.000000 0.000000
-11.23168850 5.94688463 492.92410278 153 153 153 0.000000 0.000000 0.000000
-11.24435234 5.93774509 492.84841919 153 153 153 0.000000 0.000000 0.000000
-11.22746181 5.94295263 492.88742065 153 153 153 0.000000 0.000000 0.000000
-11.22703743 5.94834900 492.90179443 153 153 153 0.000000 0.000000 0.000000
-11.25331593 5.94266224 492.82489014 153 153 153 0.000000 0.000000 0.000000
-11.23392391 5.94528913 492.89208984 153 153 153 0.000000 0.000000 0.000000
-11.22205639 5.94748497 492.92352295 153 153 153 0.000000 0.000000 0.000000
-11.25420189 5.94725084 492.82534790 153 153 153 0.000000 0.000000 0.000000
-11.23766613 5.94865561 492.89572144 153 153 153 0.000000 0.000000 0.000000
-11.24240971 5.94773102 492.86785889 153 153 153 0.000000 0.000000 0.000000
-11.24705791 5.94269466 492.87551880 153 153 153 0.000000 0.000000 0.000000
-11.24639320 5.93644524 492.87030029 153 153 153 0.000000 0.000000 0.000000
-11.24709129 5.94635773 492.89129639 153 153 153 0.000000 0.000000 0.000000
-11.25071430 5.94708490 492.82730103 153 153 153 0.000000 0.000000 0.000000
-11.23652935 5.94372034 492.89270020 153 153 153 0.000000 0.000000 0.000000
-11.22984028 5.94813442 492.90649414 153 153 153 0.000000 0.000000 0.000000
-11.24031353 5.93856382 492.88912964 153 153 153 0.000000 0.000000 0.000000
-11.23508549 5.94277477 492.90582275 153 153 153 0.000000 0.000000 0.000000
-11.24866581 5.93623638 492.83258057 153 153 153 0.000000 0.000000 0.000000
-11.24017906 5.94382286 492.88180542 153 153 153 0.000000 0.000000 0.000000
-11.22476959 5.94883919 492.91082764 153 153 153 0.000000 0.000000 0.000000
-11.23020267 5.94475651 492.88015747 153 153 153 0.000000 0.000000 0.000000
-11.23233414 5.94415522 492.90203857 153 153 153 0.000000 0.000000 0.000000
-11.24236298 5.93793440 492.86187744 153 153 153 0.000000 0.000000 0.000000
-11.22156239 5.94765806 492.91174316 153 153 153 0.000000 0.000000 0.000000
-11.22958183 5.94800425 492.90017700 153 153 153 0.000000 0.000000 0.000000
-11.22841740 5.94475508 492.91421509 153 153 153 0.000000 0.000000 0.000000
-11.24245071 5.93940020 492.87841797 153 153 153 0.000000 0.000000 0.000000
-11.24133492 5.94906902 492.86676025 153 153 153 0.000000 0.000000 0.000000
-11.24052048 5.94590950 492.87536621 153 153 153 0.000000 0.000000 0.000000
-11.23723507 5.94178581 492.87481689 153 153 153 0.000000 0.000000 0.000000
-11.22948647 5.94585180 492.90948486 153 153 153 0.000000 0.000000 0.000000
-11.24250317 5.94818544 492.88714600 153 153 153 0.000000 0.000000 0.000000
-11.24097061 5.94700384 492.87847900 153 153 153 0.000000 0.000000 0.000000
-11.24585724 5.94578218 492.84762573 153 153 153 0.000000 0.000000 0.000000
-11.25333023 5.94526386 492.83612061 153 153 153 0.000000 0.000000 0.000000
-11.24479771 5.94099379 492.86483765 153 153 153 0.000000 0.000000 0.000000
-11.22106934 5.94632864 492.91671753 153 153 153 0.000000 0.000000 0.000000
-11.22550106 5.94819260 492.90893555 153 153 153 0.000000 0.000000 0.000000
-11.24890232 5.93545103 492.83956909 153 153 153 0.000000 0.000000 0.000000
-11.24401474 5.94054699 492.84124756 153 153 153 0.000000 0.000000 0.000000
-11.23074818 5.94038916 492.88934326 153 153 153 0.000000 0.000000 0.000000
-11.23954487 5.94663906 492.88989258 153 153 153 0.000000 0.000000 0.000000
-11.25415897 5.94480991 492.82620239 153 153 153 0.000000 0.000000 0.000000
-11.23047733 5.94510889 492.89453125 153 153 153 0.000000 0.000000 0.000000
-11.22440147 5.94720984 492.92098999 153 153 153 0.000000 0.000000 0.000000
-11.24145794 5.94493818 492.88735962 153 153 153 0.000000 0.000000 0.000000
-11.24560070 5.94288540 492.86785889 153 153 153 0.000000 0.000000 0.000000
-11.24192238 5.94375706 492.89508057 153 153 153 0.000000 0.000000 0.000000
-11.24646854 5.94952488 492.83670044 153 153 153 0.000000 0.000000 0.000000
-11.23373985 5.94116116 492.88943481 153 153 153 0.000000 0.000000 0.000000
-11.22671700 5.94714165 492.90744019 153 153 153 0.000000 0.000000 0.000000
-11.24239063 5.94746685 492.86129761 153 153 153 0.000000 0.000000 0.000000
-11.21894455 5.95203876 492.91906738 153 153 153 0.000000 0.000000 0.000000
-11.24395370 5.94608688 492.88565063 153 153 153 0.000000 0.000000 0.000000
-11.24274826 5.94939232 492.90661621 153 153 153 0.000000 0.000000 0.000000
-11.25383568 5.94609785 492.82150269 153 153 153 0.000000 0.000000 0.000000
-11.23690319 5.94922495 492.89352417 153 153 153 0.000000 0.000000 0.000000
-11.22242641 5.94803524 492.92376709 153 153 153 0.000000 0.000000 0.000000
-11.22331142 5.94743872 492.92745972 153 153 153 0.000000 0.000000 0.000000
-11.24049091 5.94395494 492.86663818 153 153 153 0.000000 0.000000 0.000000
-11.22281742 5.95008039 492.91131592 153 153 153 0.000000 0.000000 0.000000
-11.22766685 5.94908476 492.89764404 153 153 153 0.000000 0.000000 0.000000
-11.22686195 5.94660854 492.90826416 153 153 153 0.000000 0.000000 0.000000
-11.24078751 5.94397020 492.88247681 153 153 153 0.000000 0.000000 0.000000
-11.24630451 5.94580460 492.87826538 153 153 153 0.000000 0.000000 0.000000
-11.22307587 5.94323492 492.92431641 153 153 153 0.000000 0.000000 0.000000
-11.24271011 5.94586849 492.85580444 153 153 153 0.000000 0.000000 0.000000
-11.24719143 5.94509459 492.86914063 153 153 153 0.000000 0.000000 0.000000
-11.24333000 5.93884993 492.87771606 153 153 153 0.000000 0.000000 0.000000
-11.24192238 5.94989300 492.88565063 153 153 153 0.000000 0.000000 0.000000
-11.25372124 5.94397211 492.85308838 153 153 153 0.000000 0.000000 0.000000
-11.23697948 5.94261694 492.89172363 153 153 153 0.000000 0.000000 0.000000
-11.25383663 5.94352198 492.84249878 153 153 153 0.000000 0.000000 0.000000
-11.22528458 5.95348692 492.91152954 153 153 153 0.000000 0.000000 0.000000
-11.22711563 5.94817257 492.90078735 153 153 153 0.000000 0.000000 0.000000
-11.24931145 5.94453478 492.85736084 153 153 153 0.000000 0.000000 0.000000
-11.25367260 5.94311333 492.82977295 153 153 153 0.000000 0.000000 0.000000
-11.24422646 5.94422340 492.86340332 153 153 153 0.000000 0.000000 0.000000
-11.22694397 5.94576597 492.90655518 153 153 153 0.000000 0.000000 0.000000
-11.22945499 5.94852591 492.90817261 153 153 153 0.000000 0.000000 0.000000
