//X Y Z R G B Nx Ny Nz
-11.43787956 6.43331051 492.69033813 153 153 153 0.000000 0.000000 0.000000
-11.43947792 6.43206930 492.70648193 153 153 153 0.000000 0.000000 0.000000
-11.42994595 6.43629980 492.69512939 153 153 153 0.000000 0.000000 0.000000
-11.44957256 6.43596220 492.74417114 153 153 153 0.000000 0.000000 0.000000
-11.45510578 6.43815470 492.76397705 153 153 153 0.000000 0.000000 0.000000
-11.44701958 6.43518925 492.73147583 153 153 153 0.000000 0.000000 0.000000
-11.45456600 6.43866682 492.74206543 153 153 153 0.000000 0.000000 0.000000
-11.44922924 6.43933296 492.74368286 153 153 153 0.000000 0.000000 0.000000
-11.45290661 6.43232536 492.75067139 153 153 153 0.000000 0.000000 0.000000
-11.44643021 6.44085455 492.71987915 153 153 153 0.000000 0.000000 0.000000
-11.43329048 6.43173313 492.71075439 153 153 153 0.000000 0.000000 0.000000
-11.44569969 6.44373226 492.72906494 153 153 153 0.000000 0.000000 0.000000
-11.45604229 6.43601561 492.75204468 153 153 153 0.000000 0.000000 0.000000
-11.44201469 6.43978262 492.72207642 153 153 153 0.000000 0.000000 0.000000
-11.45551586 6.43994331 492.76260376 153 153 153 0.000000 0.000000 0.000000
-11.45203590 6.43774319 492.77322388 153 153 153 0.000000 0.000000 0.000000
-11.43560886 6.43986368 492.70376587 153 153 153 0.000000 0.000000 0.000000
-11.43213654 6.43792534 492.68408203 153 153 153 0.000000 0.000000 0.000000
-11.45429134 6.43580961 492.75045776 153 153 153 0.000000 0.000000 0.000000
-11.44200897 6.44558048 492.72875977 153 153 153 0.000000 0.000000 0.000000
-11.44810772 6.43431807 492.72760010 153 153 153 0.000000 0.000000 0.000000
-11.42960167 6.43530273 492.69122314 153 153 153 0.000000 0.000000 0.000000
-11.43179893 6.43831110 492.70468140 153 153 153 0.000000 0.000000 0.000000
-11.44940948 6.44446373 492.75277710 153 153 153 0.000000 0.000000 0.000000
-11.44183636 6.44359779 492.72817993 153 153 153 0.000000 0.000000 0.000000
-11.44884968 6.43537569 492.73562622 153 153 153 0.000000 0.000000 0.000000
-11.45025253 6.44745398 492.74752808 153 153 153 0.000000 0.000000 0.000000
-11.45051861 6.43571472 492.74743652 153 153 153 0.000000 0.000000 0.000000
-11.43613243 6.44056368 492.70837402 153 153 153 0.000000 0.000000 0.000000
-11.43879604 6.43776321 492.73294067 153 153 153 0.000000 0.000000 0.000000
-11.43875599 6.44576693 492.73684692 153 153 153 0.000000 0.000000 0.000000
-11.44111061 6.44194174 492.70230103 153 153 153 0.000000 0.000000 0.000000
-11.44390869 6.43579340 492.72341919 153 153 153 0.000000 0.000000 0.000000
-11.43115234 6.44101286 492.71115112 153 153 153 0.000000 0.000000 0.000000
-11.46188450 6.43913364 492.77172852 153 153 153 0.000000 0.000000 0.000000
-11.43189240 6.43277836 492.69821167 153 153 153 0.000000 0.000000 0.000000
-11.44018078 6.44688749 492.73565674 153 153 153 0.000000 0.000000 0.000000
-11.45288467 6.44703722 492.74191284 153 153 153 0.000000 0.000000 0.000000
-11.44717979 6.43653297 492.72100830 153 153 153 0.000000 0.000000 0.000000
-11.44143581 6.43015099 492.70523071 153 153 153 0.000000 0.000000 0.000000
-11.43613815 6.43882608 492.69635010 153 153 153 0.000000 0.000000 0.000000
-11.45605087 6.44252348 492.74050903 153 153 153 0.000000 0.000000 0.000000
-11.44237328 6.43542957 492.73138428 153 153 153 0.000000 0.000000 0.000000
-11.43059731 6.43972158 492.69302368 153 153 153 0.000000 0.000000 0.000000
-11.45505524 6.43574286 492.74499512 153 153 153 0.000000 0.000000 0.000000
-11.45571041 6.43823242 492.75677490 153 153 153 0.000000 0.000000 0.000000
-11.44935322 6.43845272 492.72683716 153 153 153 0.000000 0.000000 0.000000
-11.45269966 6.43830299 492.73046875 153 153 153 0.000000 0.000000 0.000000
-11.45193100 6.43705034 492.74572754 153 153 153 0.000000 0.000000 0.000000
-11.45586109 6.43613720 492.75234985 153 153 153 0.000000 0.000000 0.000000
-11.44280434 6.43798304 492.73043823 153 153 153 0.000000 0.000000 0.000000
-11.43750095 6.43471909 492.71530151 153 153 153 0.000000 0.000000 0.000000
-11.44940472 6.43939066 492.74099731 153 153 153 0.000000 0.000000 0.000000
-11.45475674 6.43660212 492.75839233 153 153 153 0.000000 0.000000 0.000000
-11.43982887 6.43766546 492.72058105 153 153 153 0.000000 0.000000 0.000000
-11.45774746 6.43767548 492.76879883 153 153 153 0.000000 0.000000 0.000000
-11.45833874 6.43998051 492.75833130 153 153 153 0.000000 0.000000 0.000000
-11.43613529 6.43366575 492.71368408 153 153 153 0.000000 0.000000 0.000000
-11.44941044 6.44763041 492.72280884 153 153 153 0.000000 0.000000 0.000000
-11.45794773 6.43961763 492.76699829 153 153 153 0.000000 0.000000 0.000000
-11.43497944 6.43520260 492.71212769 153 153 153 0.000000 0.000000 0.000000
-11.44312477 6.44612598 492.72262573 153 153 153 0.000000 0.000000 0.000000
-11.43503571 6.44003630 492.73114014 153 153 153 0.000000 0.000000 0.000000
-11.45491409 6.43885803 492.75717163 153 153 153 0.000000 0.000000 0.000000
-11.44689465 6.43929529 492.75268555 153 153 153 0.000000 0.000000 0.000000
-11.43220997 6.43678522 492.69396973 153 153 153 0.000000 0.000000 0.000000
-11.44386101 6.43670130 492.72445679 153 153 153 0.000000 0.000000 0.000000
-11.43440342 6.44001484 492.70358276 153 153 153 0.000000 0.000000 0.000000
-11.44176292 6.44163227 492.72515869 153 153 153 0.000000 0.000000 0.000000
-11.45006657 6.44606400 492.74612427 153 153 153 0.000000 0.000000 0.000000
-11.43072224 6.43399429 492.70062256 153 153 153 0.000000 0.000000 0.000000
-11.43896008 6.44220734 492.71542358 153 153 153 0.000000 0.000000 0.000000
-11.43658352 6.44053555 492.71862793 153 153 153 0.000000 0.000000 0.000000
-11.44184017 6.43957043 492.70562744 153 153 153 0.000000 0.000000 0.000000
-11.43809605 6.44304562 492.71975708 153 153 153 0.000000 0.000000 0.000000
-11.45410347 6.44236183 492.74249268 153 153 153 0.000000 0.000000 0.000000
-11.44166279 6.44353628 492.71063232 153 153 153 0.000000 0.000000 0.000000
-11.44682121 6.44607067 492.73327637 153 153 153 0.000000 0.000000 0.000000
-11.44969177 6.43552065 492.74127197 153 153 153 0.000000 0.000000 0.000000
-11.43690491 6.42973852 492.70785522 153 153 153 0.000000 0.000000 0.000000
-11.44350910 6.43581390 492.72113037 153 153 153 0.000000 0.000000 0.000000
-11.44553375 6.44288158 492.73199463 153 153 153 0.000000 0.000000 0.000000
-11.43998146 6.43938923 492.70220947 153 153 153 0.000000 0.000000 0.000000
-11.42905807 6.43012190 492.69885254 153 153 153 0.000000 0.000000 0.000000
-11.45469475 6.43800163 492.75057983 153 153 153 0.000000 0.000000 0.000000
-11.43446255 6.44265032 492.71224976 153 153 153 0.000000 0.000000 0.000000
-11.45288086 6.44249058 492.74887085 153 153 153 0.000000 0.000000 0.000000
-11.43638420 6.43354607 492.68841553 153 153 153 0.000000 0.000000 0.000000
-11.45859432 6.44486761 492.74926758 153 153 153 0.000000 0.000000 0.000000
-11.43776321 6.43601179 492.72686768 153 153 153 0.000000 0.000000 0.000000
-11.43010616 6.43578815 492.69717407 153 153 153 0.000000 0.000000 0.000000
-11.45557308 6.43430710 492.74740601 153 153 153 0.000000 0.000000 0.000000
-11.44939423 6.43783951 492.72689819 153 153 153 0.000000 0.000000 0.000000
-11.43899155 6.43421268 492.72109985 153 153 153 0.000000 0.000000 0.000000
-11.45195103 6.44250965 492.74288940 153 153 153 0.000000 0.000000 0.000000
-11.45129967 6.44141102 492.72933960 153 153 153 0.000000 0.000000 0.000000
-11.45572472 6.43560171 492.75399780 153 153 153 0.000000 0.000000 0.000000
-11.43671227 6.43202114 492.70928955 153 153 153 0.000000 0.000000 0.000000
-11.44233513 6.44572401 492.76287842 153 153 153 0.000000 0.000000 0.000000
-11.45707512 6.43633842 492.75500488 153 153 153 0.000000 0.000000 0.000000
-11.44104290 6.44148540 492.72732544 153 153 153 0.000000 0.000000 0.000000
-11.45842457 6.43970966 492.76303101 153 153 153 0.000000 0.000000 0.000000
-11.45057774 6.44316244 492.72998047 153 153 153 0.000000 0.000000 0.000000
-11.45574379 6.44110250 492.76373291 153 153 153 0.000000 0.000000 0.000000
-11.45688534 6.43718529 492.76098633 153 153 153 0.000000 0.000000 0.000000
-11.45069790 6.43304300 492.73886108 153 153 153 0.000000 0.000000 0.000000
-11.42978764 6.43967867 492.69308472 153 153 153 0.000000 0.000000 0.000000
-11.44660187 6.44089079 492.71878052 153 153 153 0.000000 0.000000 0.000000
-11.43399239 6.43599129 492.70852661 153 153 153 0.000000 0.000000 0.000000
-11.45697021 6.44294548 492.75283813 153 153 153 0.000000 0.000000 0.000000
-11.44187450 6.44294262 492.72973633 153 153 153 0.000000 0.000000 0.000000
-11.44920158 6.43634892 492.72998047 153 153 153 0.000000 0.000000 0.000000
-11.43610287 6.44135380 492.71633911 153 153 153 0.000000 0.000000 0.000000
-11.45025349 6.43103218 492.73107910 153 153 153 0.000000 0.000000 0.000000
-11.43768120 6.43946981 492.71542358 153 153 153 0.000000 0.000000 0.000000
-11.43466759 6.44254017 492.71139526 153 153 153 0.000000 0.000000 0.000000
-11.44001675 6.44567633 492.71875000 153 153 153 0.000000 0.000000 0.000000
-11.44801807 6.44685650 492.74603271 153 153 153 0.000000 0.000000 0.000000
-11.44495678 6.43419838 492.74761963 153 153 153 0.000000 0.000000 0.000000
-11.43349266 6.43356466 492.71163940 153 153 153 0.000000 0.000000 0.000000
-11.43547916 6.44145775 492.72152710 153 153 153 0.000000 0.000000 0.000000
-11.43890762 6.44275427 492.74176025 153 153 153 0.000000 0.000000 0.000000
-11.43069458 6.43167973 492.68911743 153 153 153 0.000000 0.000000 0.000000
-11.45053387 6.43938398 492.76678467 153 153 153 0.000000 0.000000 0.000000
-11.43624592 6.43558931 492.75128174 153 153 153 0.000000 0.000000 0.000000
-11.45767212 6.44479847 492.75363159 153 153 153 0.000000 0.000000 0.000000
-11.45761585 6.44187260 492.74551392 153 153 153 0.000000 0.000000 0.000000
-11.43432999 6.43218136 492.69226074 153 153 153 0.000000 0.000000 0.000000
-11.45850277 6.44497919 492.75656128 153 153 153 0.000000 0.000000 0.000000
-11.44086170 6.43076277 492.73251343 153 153 153 0.000000 0.000000 0.000000
-11.45390415 6.43833733 492.76226807 153 153 153 0.000000 0.000000 0.000000
-11.44801712 6.43842554 492.73245239 153 153 153 0.000000 0.000000 0.000000
-11.45779324 6.44489861 492.77569580 153 153 153 0.000000 0.000000 0.000000
-11.45213318 6.43839836 492.74969482 153 153 153 0.000000 0.000000 0.000000
-11.45057106 6.43861723 492.74166870 153 153 153 0.000000 0.000000 0.000000
-11.45564175 6.43654680 492.75143433 153 153 153 0.000000 0.000000 0.000000
-11.44447994 6.43684053 492.73257446 153 153 153 0.000000 0.000000 0.000000
-11.43345451 6.43296909 492.71066284 153 153 153 0.000000 0.000000 0.000000
-11.44913769 6.44310856 492.73193359 153 153 153 0.000000 0.000000 0.000000
-11.43441105 6.44515705 492.71243286 153 153 153 0.000000 0.000000 0.000000
-11.45617008 6.43566751 492.75231934 153 153 153 0.000000 0.000000 0.000000
-11.45934391 6.43704414 492.76687622 153 153 153 0.000000 0.000000 0.000000
-11.46044922 6.43922138 492.76473999 153 153 153 0.000000 0.000000 0.000000
-11.43503189 6.43706036 492.70138550 153 153 153 0.000000 0.000000 0.000000
-11.45212936 6.43268967 492.75595093 153 153 153 0.000000 0.000000 0.000000
-11.43782139 6.44085741 492.71331787 153 153 153 0.000000 0.000000 0.000000
-11.44336319 6.44052601 492.73397827 153 153 153 0.000000 0.000000 0.000000
-11.45578289 6.43663120 492.76211548 153 153 153 0.000000 0.000000 0.000000
-11.44918823 6.43355608 492.72430420 153 153 153 0.000000 0.000000 0.000000
-11.43212700 6.43292093 492.71447754 153 153 153 0.000000 0.000000 0.000000
-11.44191265 6.43416500 492.72491455 153 153 153 0.000000 0.000000 0.000000
-11.45190430 6.44040203 492.75424194 153 153 153 0.000000 0.000000 0.000000
-11.44214153 6.44294500 492.73233032 153 153 153 0.000000 0.000000 0.000000
-11.44839478 6.43153238 492.72213745 153 153 153 0.000000 0.000000 0.000000
-11.45025826 6.44697237 492.74737549 153 153 153 0.000000 0.000000 0.000000
-11.43751717 6.44174719 492.71612549 153 153 153 0.000000 0.000000 0.000000
-11.43497658 6.43321133 492.71499634 153 153 153 0.000000 0.000000 0.000000
-11.44872189 6.43658972 492.73815918 153 153 153 0.000000 0.000000 0.000000
-11.45057392 6.44295692 492.74182129 153 153 153 0.000000 0.000000 0.000000
-11.43588352 6.44237232 492.73446655 153 153 153 0.000000 0.000000 0.000000
-11.44621468 6.44835615 492.73892212 153 153 153 0.000000 0.000000 0.000000
-11.43425655 6.43351316 492.71240234 153 153 153 0.000000 0.000000 0.000000
-11.45847225 6.43428135 492.75497437 153 153 153 0.000000 0.000000 0.000000
-11.45756340 6.43613577 492.75445557 153 153 153 0.000000 0.000000 0.000000
-11.44238472 6.43447828 492.72335815 153 153 153 0.000000 0.000000 0.000000
-11.43527603 6.44099855 492.71118164 153 153 153 0.000000 0.000000 0.000000
-11.44001198 6.44007349 492.73468018 153 153 153 0.000000 0.000000 0.000000
-11.45922375 6.44042730 492.76852417 153 153 153 0.000000 0.000000 0.000000
-11.43042278 6.43187666 492.69659424 153 153 153 0.000000 0.000000 0.000000
-11.45041180 6.44588375 492.76162720 153 153 153 0.000000 0.000000 0.000000
-11.44404697 6.43577385 492.73538208 153 153 153 0.000000 0.000000 0.000000
-11.43906975 6.43192816 492.69616699 153 153 153 0.000000 0.000000 0.000000
-11.44493198 6.43178463 492.73107910 153 153 153 0.000000 0.000000 0.000000
-11.43192387 6.43472815 492.69448853 153 153 153 0.000000 0.000000 0.000000
-11.45164585 6.43466330 492.73892212 153 153 153 0.000000 0.000000 0.000000
-11.45601177 6.43774652 492.76000977 153 153 153 0.000000 0.000000 0.000000
-11.44576359 6.43493795 492.73748779 153 153 153 0.000000 0.000000 0.000000
-11.45378113 6.43680763 492.74487305 153 153 153 0.000000 0.000000 0.000000
-11.44803238 6.44231415 492.74322510 153 153 153 0.000000 0.000000 0.000000
-11.45450020 6.43497562 492.75488281 153 153 153 0.000000 0.000000 0.000000
-11.44360256 6.43661118 492.73220825 153 153 153 0.000000 0.000000 0.000000
-11.45618248 6.43551540 492.75152588 153 153 153 0.000000 0.000000 0.000000
-11.44422150 6.43756962 492.72442627 153 153 153 0.000000 0.000000 0.000000
-11.45720291 6.43943644 492.76809692 153 153 153 0.000000 0.000000 0.000000
-11.45250511 6.44526386 492.73019409 153 153 153 0.000000 0.000000 0.000000
-11.43379879 6.43613958 492.71081543 153 153 153 0.000000 0.000000 0.000000
-11.45979881 6.43821192 492.76696777 153 153 153 0.000000 0.000000 0.000000
-11.44360542 6.43666363 492.72457886 153 153 153 0.000000 0.000000 0.000000
-11.45404911 6.43621731 492.75170898 153 153 153 0.000000 0.000000 0.000000
-11.44661808 6.44489384 492.72833252 153 153 153 0.000000 0.000000 0.000000
-11.44956684 6.43257952 492.73171997 153 153 153 0.000000 0.000000 0.000000
-11.43549347 6.43780613 492.68600464 153 153 153 0.000000 0.000000 0.000000
-11.43330193 6.43826103 492.70541382 153 153 153 0.000000 0.000000 0.000000
-11.45744324 6.43958950 492.75790405 153 153 153 0.000000 0.000000 0.000000
-11.44165993 6.43933487 492.72491455 153 153 153 0.000000 0.000000 0.000000
-11.44816685 6.43459749 492.73016357 153 153 153 0.000000 0.000000 0.000000
-11.43742943 6.44023132 492.71649170 153 153 153 0.000000 0.000000 0.000000
-11.44627571 6.44672108 492.73825073 153 153 153 0.000000 0.000000 0.000000
-11.44949818 6.43590212 492.74276733 153 153 153 0.000000 0.000000 0.000000
-11.43661880 6.43019485 492.69946289 153 153 153 0.000000 0.000000 0.000000
-11.43800640 6.43318748 492.71151733 153 153 153 0.000000 0.000000 0.000000
-11.44161987 6.43301964 492.72387695 153 153 153 0.000000 0.000000 0.000000
-11.43584251 6.44012642 492.71267700 153 153 153 0.000000 0.000000 0.000000
-11.44141674 6.43712568 492.74084473 153 153 153 0.000000 0.000000 0.000000
-11.45942116 6.43937016 492.77096558 153 153 153 0.000000 0.000000 0.000000
-11.45215797 6.43697643 492.75064087 153 153 153 0.000000 0.000000 0.000000
-11.43681145 6.44142771 492.71734619 153 153 153 0.000000 0.000000 0.000000
-11.45071697 6.44489336 492.76156616 153 153 153 0.000000 0.000000 0.000000
-11.45399475 6.44341087 492.75177002 153 153 153 0.000000 0.000000 0.000000
-11.44249916 6.43095064 492.72293091 153 153 153 0.000000 0.000000 0.000000
-11.43735313 6.43132925 492.70486450 153 153 153 0.000000 0.000000 0.000000
-11.43505287 6.43905067 492.70117188 153 153 153 0.000000 0.000000 0.000000
-11.43912125 6.43163252 492.69082642 153 153 153 0.000000 0.000000 0.000000
-11.44038391 6.43139744 492.73266602 153 153 153 0.000000 0.000000 0.000000
-11.42824554 6.43678141 492.69299316 153 153 153 0.000000 0.000000 0.000000
-11.45763874 6.43903399 492.74185181 153 153 153 0.000000 0.000000 0.000000
-11.44995022 6.43331766 492.76943970 153 153 153 0.000000 0.000000 0.000000
-11.44487190 6.43738937 492.72296143 153 153 153 0.000000 0.000000 0.000000
-11.43770313 6.43658018 492.71163940 153 153 153 0.000000 0.000000 0.000000
-11.45516586 6.43883657 492.74301147 153 153 153 0.000000 0.000000 0.000000
-11.44910240 6.43976879 492.74365234 153 153 153 0.000000 0.000000 0.000000
-11.45527363 6.43562603 492.75460815 153 153 153 0.000000 0.000000 0.000000
-11.44253540 6.43733072 492.72732544 153 153 153 0.000000 0.000000 0.000000
-11.43393230 6.43305826 492.70977783 153 153 153 0.000000 0.000000 0.000000
-11.44626999 6.43849850 492.73635864 153 153 153 0.000000 0.000000 0.000000
-11.44028854 6.44058418 492.72628784 153 153 153 0.000000 0.000000 0.000000
-11.46147633 6.43992901 492.76602173 153 153 153 0.000000 0.000000 0.000000
-11.43375492 6.43557405 492.70077515 153 153 153 0.000000 0.000000 0.000000
-11.45877361 6.44046926 492.76605225 153 153 153 0.000000 0.000000 0.000000
-11.44313335 6.44387627 492.72900391 153 153 153 0.000000 0.000000 0.000000
-11.43587780 6.44410610 492.73251343 153 153 153 0.000000 0.000000 0.000000
-11.45682526 6.43522120 492.75299072 153 153 153 0.000000 0.000000 0.000000
-11.45021439 6.43701553 492.72836304 153 153 153 0.000000 0.000000 0.000000
-11.43249893 6.43792868 492.69198608 153 153 153 0.000000 0.000000 0.000000
-11.43608379 6.43651772 492.72119141 153 153 153 0.000000 0.000000 0.000000
-11.45153713 6.44374180 492.71704102 153 153 153 0.000000 0.000000 0.000000
-11.43421268 6.43769455 492.69769287 153 153 153 0.000000 0.000000 0.000000
-11.45541954 6.43992472 492.76031494 153 153 153 0.000000 0.000000 0.000000
-11.44344997 6.44303179 492.72448730 153 153 153 0.000000 0.000000 0.000000
-11.44770241 6.43822336 492.73352051 153 153 153 0.000000 0.000000 0.000000
-11.44739723 6.44618034 492.74392700 153 153 153 0.000000 0.000000 0.000000
-11.43103123 6.43033123 492.70721436 153 153 153 0.000000 0.000000 0.000000
-11.44388962 6.43217659 492.75857544 153 153 153 0.000000 0.000000 0.000000
-11.45352364 6.43345308 492.73266602 153 153 153 0.000000 0.000000 0.000000
-11.43870926 6.44053316 492.71780396 153 153 153 0.000000 0.000000 0.000000
-11.43453407 6.44204521 492.71313477 153 153 153 0.000000 0.000000 0.000000
-11.44185829 6.43393087 492.72863770 153 153 153 0.000000 0.000000 0.000000
-11.44726563 6.44677782 492.73678589 153 153 153 0.000000 0.000000 0.000000
-11.44871616 6.43276072 492.74597168 153 153 153 0.000000 0.000000 0.000000
-11.43610001 6.43348885 492.70623779 153 153 153 0.000000 0.000000 0.000000
-11.44727325 6.43874598 492.72589111 153 153 153 0.000000 0.000000 0.000000
-11.43439579 6.44218540 492.71084595 153 153 153 0.000000 0.000000 0.000000
-11.44255829 6.44417048 492.72894287 153 153 153 0.000000 0.000000 0.000000
-11.46079731 6.43863058 492.76956177 153 153 153 0.000000 0.000000 0.000000
-11.43468571 6.43946791 492.70397949 153 153 153 0.000000 0.000000 0.000000
-11.43347073 6.43853855 492.71292114 153 153 153 0.000000 0.000000 0.000000
-11.42989063 6.43001509 492.69924927 153 153 153 0.000000 0.000000 0.000000
-11.43835354 6.43145227 492.70178223 153 153 153 0.000000 0.000000 0.000000
-11.43869305 6.43277311 492.69757080 153 153 153 0.000000 0.000000 0.000000
-11.44168472 6.43373346 492.73699951 153 153 153 0.000000 0.000000 0.000000
-11.45182800 6.43486834 492.74273682 153 153 153 0.000000 0.000000 0.000000
-11.45411301 6.43927479 492.76162720 153 153 153 0.000000 0.000000 0.000000
-11.44636250 6.43556643 492.73376465 153 153 153 0.000000 0.000000 0.000000
-11.43538284 6.43910122 492.71005249 153 153 153 0.000000 0.000000 0.000000
-11.44926167 6.43958044 492.74209595 153 153 153 0.000000 0.000000 0.000000
-11.44804478 6.43869305 492.74502563 153 153 153 0.000000 0.000000 0.000000
-11.45754051 6.43661547 492.75503540 153 153 153 0.000000 0.000000 0.000000
-11.44492340 6.43597794 492.73565674 153 153 153 0.000000 0.000000 0.000000
-11.45580006 6.43321133 492.75671387 153 153 153 0.000000 0.000000 0.000000
-11.43563080 6.44307518 492.70748901 153 153 153 0.000000 0.000000 0.000000
-11.43485355 6.43522406 492.71224976 153 153 153 0.000000 0.000000 0.000000
-11.45450974 6.43587589 492.75140381 153 153 153 0.000000 0.000000 0.000000
-11.44583702 6.44726753 492.72940063 153 153 153 0.000000 0.000000 0.000000
-11.44994450 6.43414783 492.73043823 153 153 153 0.000000 0.000000 0.000000
-11.43091488 6.43869638 492.68786621 153 153 153 0.000000 0.000000 0.000000
-11.44266510 6.43448067 492.72250366 153 153 153 0.000000 0.000000 0.000000
-11.45471382 6.43955278 492.75671387 153 153 153 0.000000 0.000000 0.000000
-11.44680977 6.43255854 492.72509766 153 153 153 0.000000 0.000000 0.000000
-11.45019436 6.44747543 492.74905396 153 153 153 0.000000 0.000000 0.000000
-11.43790531 6.44040298 492.71591187 153 153 153 0.000000 0.000000 0.000000
-11.44195271 6.44596767 492.72525024 153 153 153 0.000000 0.000000 0.000000
-11.44514275 6.44649601 492.74279785 153 153 153 0.000000 0.000000 0.000000
-11.44536686 6.43383837 492.73303223 153 153 153 0.000000 0.000000 0.000000
-11.43524933 6.42957258 492.70867920 153 153 153 0.000000 0.000000 0.000000
-11.44161415 6.43508053 492.73229980 153 153 153 0.000000 0.000000 0.000000
-11.43539619 6.43962049 492.70367432 153 153 153 0.000000 0.000000 0.000000
-11.46109104 6.43959665 492.76843262 153 153 153 0.000000 0.000000 0.000000
-11.45175266 6.43828249 492.75112915 153 153 153 0.000000 0.000000 0.000000
-11.43567657 6.43932629 492.70495605 153 153 153 0.000000 0.000000 0.000000
-11.43647385 6.44021797 492.70639038 153 153 153 0.000000 0.000000 0.000000
-11.43108940 6.43090487 492.69213867 153 153 153 0.000000 0.000000 0.000000
-11.45162487 6.43729353 492.76196289 153 153 153 0.000000 0.000000 0.000000
-11.45203400 6.43740511 492.73342896 153 153 153 0.000000 0.000000 0.000000
-11.43768597 6.43252182 492.70654297 153 153 153 0.000000 0.000000 0.000000
-11.43972683 6.43064737 492.73587036 153 153 153 0.000000 0.000000 0.000000
-11.43181038 6.43674564 492.68997192 153 153 153 0.000000 0.000000 0.000000
-11.44856644 6.43591261 492.74142456 153 153 153 0.000000 0.000000 0.000000
-11.44921875 6.43293810 492.72616577 153 153 153 0.000000 0.000000 0.000000
-11.45407009 6.43922424 492.73464966 153 153 153 0.000000 0.000000 0.000000
-11.45018387 6.43905687 492.74197388 153 153 153 0.000000 0.000000 0.000000
-11.45535469 6.43674135 492.75311279 153 153 153 0.000000 0.000000 0.000000
-11.44688702 6.44302797 492.74645996 153 153 153 0.000000 0.000000 0.000000
-11.45727444 6.43647623 492.75506592 153 153 153 0.000000 0.000000 0.000000
-11.44093323 6.43945313 492.73272705 153 153 153 0.000000 0.000000 0.000000
-11.46088982 6.44112873 492.75524902 153 153 153 0.000000 0.000000 0.000000
-11.44633770 6.44530106 492.73361206 153 153 153 0.000000 0.000000 0.000000
-11.45614243 6.44126081 492.76818848 153 153 153 0.000000 0.000000 0.000000
-11.45781326 6.43560028 492.75570679 153 153 153 0.000000 0.000000 0.000000
-11.44560719 6.44256735 492.73687744 153 153 153 0.000000 0.000000 0.000000
-11.44938278 6.43325949 492.73239136 153 153 153 0.000000 0.000000 0.000000
-11.44334888 6.43616438 492.72009277 153 153 153 0.000000 0.000000 0.000000
-11.44219780 6.44610310 492.72262573 153 153 153 0.000000 0.000000 0.000000
-11.44760036 6.43138742 492.72308350 153 153 153 0.000000 0.000000 0.000000
-11.45101643 6.44464350 492.74237061 153 153 153 0.000000 0.000000 0.000000
-11.45633411 6.43554401 492.75244141 153 153 153 0.000000 0.000000 0.000000
-11.43902016 6.43554211 492.71231079 153 153 153 0.000000 0.000000 0.000000
-11.44161892 6.44176054 492.70751953 153 153 153 0.000000 0.000000 0.000000
-11.44012165 6.43529987 492.73648071 153 153 153 0.000000 0.000000 0.000000
-11.43718052 6.44468212 492.72796631 153 153 153 0.000000 0.000000 0.000000
-11.44499016 6.44512796 492.74371338 153 153 153 0.000000 0.000000 0.000000
-11.44521332 6.43578243 492.74633789 153 153 153 0.000000 0.000000 0.000000
-11.45804119 6.43394470 492.75540161 153 153 153 0.000000 0.000000 0.000000
-11.44117546 6.43485928 492.72094727 153 153 153 0.000000 0.000000 0.000000
-11.43791199 6.44382477 492.71917725 153 153 153 0.000000 0.000000 0.000000
-11.44143963 6.44166994 492.73806763 153 153 153 0.000000 0.000000 0.000000
-11.46130657 6.43941450 492.77014160 153 153 153 0.000000 0.000000 0.000000
-11.45516968 6.44533348 492.75170898 153 153 153 0.000000 0.000000 0.000000
-11.45633602 6.43459988 492.73846436 153 153 153 0.000000 0.000000 0.000000
-11.43185234 6.43305683 492.68460083 153 153 153 0.000000 0.000000 0.000000
-11.44209385 6.43328857 492.71282959 153 153 153 0.000000 0.000000 0.000000
-11.45734024 6.44011068 492.74822998 153 153 153 0.000000 0.000000 0.000000
-11.42893600 6.43557549 492.69647217 153 153 153 0.000000 0.000000 0.000000
-11.45339394 6.43466425 492.74450684 153 153 153 0.000000 0.000000 0.000000
-11.45782566 6.43893957 492.76318359 153 153 153 0.000000 0.000000 0.000000
-11.44783783 6.43894863 492.72781372 153 153 153 0.000000 0.000000 0.000000
-11.44807053 6.44555521 492.74353027 153 153 153 0.000000 0.000000 0.000000
-11.44714642 6.44338465 492.74111938 153 153 153 0.000000 0.000000 0.000000
-11.45524311 6.43577719 492.75430298 153 153 153 0.000000 0.000000 0.000000
-11.45551968 6.43545437 492.75405884 153 153 153 0.000000 0.000000 0.000000
-11.44311523 6.44258118 492.72521973 153 153 153 0.000000 0.000000 0.000000
-11.43870544 6.43388700 492.70242310 153 153 153 0.000000 0.000000 0.000000
-11.45351124 6.44249821 492.77490234 153 153 153 0.000000 0.000000 0.000000
-11.43839073 6.43896294 492.71295166 153 153 153 0.000000 0.000000 0.000000
-11.45571995 6.43674517 492.75323486 153 153 153 0.000000 0.000000 0.000000
-11.44795990 6.43210220 492.72720337 153 153 153 0.000000 0.000000 0.000000
-11.43833733 6.43425703 492.71908569 153 153 153 0.000000 0.000000 0.000000
-11.45817089 6.44018555 492.74774170 153 153 153 0.000000 0.000000 0.000000
-11.44258213 6.44301939 492.72769165 153 153 153 0.000000 0.000000 0.000000
-11.44672775 6.43340874 492.72991943 153 153 153 0.000000 0.000000 0.000000
